0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
37,8,15,34,1,54,63,61,48,49,0,44,21,35,42,18,52,27,51,40,9,32,14,10,17,58,28,29,31,33,45,47,11,4,6,59,50,39,5,25,55,62,12,53,3,13,24,30,23,43,57,36,46,60,7,56,26,2,20,38,16,19,41,22
56,20,4,48,2,11,3,34,49,17,59,38,19,33,31,39,45,41,63,28,0,62,23,14,61,52,57,8,53,7,1,43,58,29,55,9,6,47,25,15,5,24,36,13,42,54,51,50,12,18,21,16,44,30,26,22,60,10,27,46,40,35,37,32
58,57,42,23,56,55,59,36,29,37,6,15,0,50,46,24,44,41,31,52,33,20,27,22,32,61,43,53,28,60,62,34,3,4,25,40,10,47,45,19,12,63,30,14,11,51,54,48,16,49,39,21,5,35,7,8,2,26,13,9,1,17,18,38
39,26,2,8,37,14,36,44,16,11,52,53,60,9,61,59,63,21,4,31,33,35,28,22,62,47,46,34,55,23,25,5,40,12,43,13,19,15,30,42,17,20,32,0,41,10,58,3,45,18,57,24,51,50,49,54,7,1,56,48,38,27,29,6
43,9,8,31,49,1,53,46,13,12,56,33,16,47,4,42,0,40,32,41,27,62,20,57,5,36,58,24,11,63,54,38,37,35,28,19,34,45,6,61,23,55,50,22,3,60,14,25,51,18,48,17,21,30,52,7,10,39,26,59,15,2,44,29
28,3,34,32,38,14,55,49,52,18,43,4,48,35,53,21,25,63,30,26,40,9,42,51,39,20,41,62,23,1,17,22,7,8,37,45,59,27,61,11,12,2,44,47,10,58,6,5,46,16,13,57,31,0,24,54,56,29,36,50,15,19,33,60
20,39,41,49,24,7,11,62,9,30,26,2,60,13,36,5,50,56,52,12,16,27,3,6,19,48,28,1,32,51,43,0,55,29,45,42,38,17,44,58,15,54,21,23,31,46,59,14,61,33,18,22,34,40,8,10,37,25,47,57,35,4,53,63
19,53,26,62,8,60,4,20,21,5,17,36,0,63,6,32,44,61,16,58,43,56,46,54,27,1,13,47,9,35,22,25,40,57,11,41,10,37,30,51,34,23,48,52,3,29,59,42,14,2,39,28,31,12,50,24,7,33,18,15,38,45,55,49
19,17,1,30,34,10,32,63,46,49,3,27,28,9,2,54,6,56,53,16,14,23,13,58,5,31,57,33,11,4,62,7,18,52,44,24,43,47,35,39,29,50,51,20,8,61,59,15,37,26,21,40,60,41,36,48,12,0,22,55,38,42,45,25
39,59,53,43,31,55,52,62,13,22,35,0,16,6,45,20,44,9,50,48,56,47,51,14,57,63,37,36,21,25,58,33,5,34,7,49,2,38,15,40,27,30,60,41,24,10,42,46,12,26,23,28,17,8,1,18,3,32,11,54,29,19,61,4
27,36,4,5,39,26,56,8,41,13,61,60,29,24,32,42,37,6,45,7,49,50,12,31,54,28,57,33,59,14,46,20,34,9,17,1,35,18,43,55,51,44,62,16,19,11,10,3,23,22,15,47,58,38,53,0,48,21,25,2,30,63,40,52
32,61,49,47,34,31,17,18,11,52,2,43,33,10,50,44,54,62,3,63,42,16,38,41,36,14,53,4,9,23,28,12,24,6,35,19,7,56,51,8,1,58,29,21,59,27,30,37,48,60,13,45,26,57,15,55,22,39,46,5,0,20,25,40
63,54,18,31,39,9,6,46,14,53,29,8,42,15,26,2,19,38,4,51,35,55,34,5,22,3,17,0,11,16,44,7,36,62,45,59,43,58,32,50,21,20,47,41,23,60,57,27,30,28,52,33,37,40,24,48,56,10,13,12,1,61,25,49
34,31,39,59,37,10,28,17,18,23,36,38,40,8,41,51,50,44,33,60,11,5,57,1,62,6,42,19,9,22,63,45,52,26,56,13,46,47,53,25,14,3,16,58,2,24,43,35,55,21,48,49,20,7,15,29,0,32,4,27,12,30,61,54
18,30,52,55,2,31,45,21,35,24,39,12,50,19,4,20,61,57,3,43,23,25,11,58,15,27,48,41,1,14,40,63,17,38,54,37,6,9,22,47,28,26,5,59,36,44,13,62,33,42,7,56,60,46,49,8,51,29,53,0,34,32,16,10
58,7,6,18,10,56,3,61,51,9,24,42,63,38,26,33,60,8,36,16,28,46,14,15,13,45,49,35,39,62,47,0,31,48,41,59,25,23,22,20,40,52,37,50,29,57,17,5,1,55,43,54,53,12,11,32,27,2,19,44,4,30,21,34
7,53,55,50,54,37,11,34,27,35,2,52,16,36,40,32,43,59,63,56,58,51,0,47,29,13,21,48,12,22,18,24,38,39,44,19,3,15,25,28,30,20,57,60,45,61,4,8,14,41,23,33,46,17,9,62,1,42,26,5,10,49,6,31
31,58,55,61,20,42,23,15,21,13,62,16,27,9,53,22,34,59,35,12,7,2,11,40,1,57,33,48,32,14,36,17,45,24,44,51,52,30,29,46,47,4,19,10,5,26,37,63,43,41,28,3,25,6,54,18,38,49,56,50,8,39,60,0
58,40,32,38,59,57,17,28,54,44,24,29,35,11,55,12,56,1,49,46,2,18,50,62,21,47,53,43,45,19,10,51,41,25,48,16,31,30,8,61,42,27,4,52,13,15,3,60,7,23,26,22,6,0,5,37,9,14,33,34,36,20,39,63
18,20,32,17,16,5,47,29,2,15,6,49,44,21,38,14,51,52,37,58,56,27,31,9,19,0,28,63,8,35,48,54,36,34,4,45,50,46,30,33,1,12,13,26,61,7,62,42,22,53,3,23,24,41,25,40,11,59,60,39,43,10,57,55
3,38,37,27,14,0,12,25,10,31,46,45,43,60,44,53,48,5,1,62,23,63,20,55,40,22,52,50,2,28,36,35,17,57,11,32,54,8,61,39,9,19,29,4,42,56,59,15,16,47,58,30,24,18,51,34,41,6,21,13,26,7,49,33
49,29,23,14,0,38,36,12,3,52,21,48,43,44,11,34,46,2,33,24,6,58,63,61,9,25,4,60,37,56,26,16,30,22,5,28,17,51,45,55,35,54,59,15,50,57,1,40,18,62,19,13,31,53,10,39,32,27,8,7,42,41,20,47
44,41,22,37,11,4,1,40,9,59,20,16,27,36,18,48,62,29,42,19,6,23,58,2,3,39,30,34,5,35,55,31,60,45,52,63,38,56,13,0,61,50,54,51,33,17,47,53,21,14,28,12,32,15,7,57,25,8,49,26,24,43,10,46
46,0,53,41,20,28,25,24,31,29,13,44,30,54,51,58,43,23,48,12,57,11,8,38,39,22,10,37,7,3,4,21,19,9,32,17,33,45,52,60,34,50,62,35,18,16,36,14,2,42,27,6,15,47,55,59,56,49,40,5,1,63,26,61
62,4,32,1,36,33,35,40,25,28,23,17,55,0,21,16,18,3,14,60,45,48,8,52,30,5,6,11,26,54,9,44,59,57,13,29,12,15,41,37,42,24,7,38,47,56,53,61,50,2,20,34,10,46,51,63,43,31,22,39,49,58,27,19
50,23,4,62,58,16,5,34,11,56,63,14,1,31,40,18,38,9,27,6,48,17,41,13,43,44,45,20,42,21,60,33,57,47,55,10,25,19,28,37,35,59,53,24,3,49,51,46,2,26,12,22,39,29,8,32,30,54,36,15,7,0,52,61
3,23,44,54,18,7,63,8,25,21,40,24,27,36,11,48,34,57,46,60,9,53,19,28,10,22,20,43,62,55,50,37,31,14,56,51,52,47,0,6,35,49,17,45,39,30,12,32,59,4,1,38,26,16,33,41,42,2,13,61,58,29,15,5
18,19,40,41,28,30,15,10,12,39,16,45,2,5,17,26,35,6,25,37,42,31,46,53,57,47,52,36,33,51,8,11,48,63,32,61,0,21,55,38,13,14,24,23,59,60,20,29,56,49,54,44,1,58,3,62,27,43,4,7,9,50,22,34
24,49,54,22,15,58,12,14,35,41,47,53,3,29,45,11,60,0,59,38,56,8,31,23,33,61,62,6,34,50,18,17,2,30,1,27,28,43,39,25,51,48,5,10,42,19,44,57,32,63,46,21,55,7,52,40,16,9,37,4,36,26,20,13
54,45,36,51,4,56,63,37,9,19,7,59,55,35,39,15,3,13,22,23,42,46,28,11,32,44,38,49,21,0,8,24,25,10,47,16,5,14,30,62,6,40,2,48,31,18,52,60,29,34,41,53,27,61,26,1,33,43,17,58,12,50,57,20
42,19,25,53,11,63,46,50,36,31,6,55,61,20,28,47,12,22,23,0,44,4,21,24,16,9,33,38,52,56,59,54,35,58,18,57,10,3,30,34,7,49,45,8,14,41,43,5,17,27,2,15,32,26,13,40,62,60,51,48,29,39,1,37
50,35,25,18,31,29,21,12,51,4,56,27,48,37,34,46,11,57,16,49,42,44,10,1,59,62,36,20,54,2,47,40,55,19,3,26,52,15,32,24,45,17,30,38,0,14,43,39,6,13,60,22,28,7,33,58,8,5,9,61,41,23,63,53
47,61,59,15,17,12,34,2,27,37,30,41,7,58,54,25,60,18,9,4,40,56,21,44,43,0,20,49,32,23,8,42,38,48,31,33,62,3,6,51,22,1,19,36,45,57,55,10,39,52,5,28,11,35,24,63,53,46,29,16,50,14,26,13
45,22,58,6,32,1,35,24,20,18,0,27,33,25,40,63,28,8,16,53,37,43,17,26,9,55,12,62,31,51,48,21,11,29,19,38,5,7,49,57,2,60,54,15,14,50,36,44,3,46,59,61,34,39,41,52,56,4,30,23,42,47,10,13
52,45,36,7,50,22,1,11,30,8,48,13,12,10,44,38,61,17,0,63,62,40,49,19,21,4,37,54,25,5,23,46,2,59,33,26,34,51,24,18,27,31,3,41,28,53,39,57,32,55,20,29,42,35,58,47,6,9,60,16,56,14,15,43
60,29,54,0,5,14,15,46,35,16,59,51,12,20,30,39,10,28,19,23,33,57,48,31,40,4,22,49,52,2,43,27,55,45,42,17,1,62,11,44,9,63,50,34,21,8,36,37,25,47,7,61,3,53,13,38,58,26,32,6,24,56,41,18
4,53,34,28,58,2,13,63,31,0,44,49,52,38,15,22,18,20,56,39,19,60,36,7,42,59,8,5,9,33,32,12,26,46,3,16,10,61,48,6,23,43,14,54,37,25,17,35,30,55,1,57,47,51,27,41,24,62,45,11,40,50,29,21
18,46,17,7,34,38,39,53,22,2,21,54,15,19,35,63,62,14,57,28,10,29,9,50,47,4,23,31,13,40,45,5,55,33,30,27,59,36,8,52,25,49,6,0,58,48,60,44,61,3,16,32,56,24,11,42,51,26,1,37,41,12,43,20
57,59,49,10,1,45,5,18,17,23,38,43,4,34,16,61,41,63,9,15,60,2,8,22,6,47,62,20,53,28,39,27,58,13,33,48,42,19,37,44,3,51,24,40,29,50,11,30,14,21,46,31,35,12,0,36,55,25,7,26,54,32,52,56
37,15,18,4,26,36,60,48,41,40,59,21,23,13,57,62,45,11,34,58,46,35,7,39,3,16,63,61,0,33,43,56,19,5,2,52,47,38,9,28,17,24,20,6,22,44,53,54,14,12,30,31,27,10,8,50,32,51,49,55,1,25,29,42
48,39,16,35,20,50,9,41,31,29,44,57,36,63,15,28,2,62,14,32,56,30,11,27,53,23,55,26,0,42,17,49,54,5,37,22,51,18,47,61,60,10,25,34,46,6,33,7,58,40,4,43,24,45,19,1,3,59,8,13,38,21,52,12
42,1,52,38,60,17,25,49,29,57,53,59,62,14,47,39,23,4,36,61,16,6,40,13,34,35,3,12,20,0,10,9,41,8,24,48,2,31,33,5,63,51,54,21,55,37,56,22,19,15,26,32,18,27,28,43,11,46,50,58,7,30,44,45
47,56,6,61,58,8,9,17,51,38,11,33,50,4,24,19,18,59,46,45,25,41,57,27,20,37,7,1,30,31,62,43,60,55,16,5,39,10,22,48,42,53,32,63,0,14,54,21,13,2,23,26,29,28,15,52,12,34,35,44,36,49,40,3
63,42,35,50,46,58,12,8,57,44,52,10,4,11,62,21,14,34,47,45,24,40,25,9,60,43,2,53,0,6,19,37,27,15,33,36,48,39,26,31,54,30,3,23,38,32,55,28,18,56,7,16,41,17,13,51,49,61,1,29,20,59,5,22
37,53,57,56,63,49,1,34,10,16,32,42,26,61,0,21,5,8,47,48,40,33,14,41,62,36,31,19,43,9,35,25,4,51,12,44,55,18,30,38,17,24,6,2,11,7,59,22,46,27,60,13,50,52,29,28,23,54,3,15,39,45,58,20
55,27,58,6,42,49,23,13,10,21,47,61,3,37,40,59,31,62,39,48,8,43,15,26,17,4,63,18,52,36,25,51,32,24,57,30,5,34,50,9,29,16,14,41,22,38,1,28,19,60,33,53,56,46,54,20,12,45,35,7,11,0,2,44
16,27,63,13,39,3,42,55,5,38,20,15,37,35,33,4,43,62,25,34,60,8,41,1,29,54,57,28,6,53,44,50,52,14,18,11,0,21,59,2,17,45,7,30,51,49,23,36,12,9,40,32,24,10,26,56,22,48,31,19,58,47,61,46
56,30,9,31,49,40,36,59,4,14,45,18,24,28,17,38,51,48,13,8,11,47,53,50,27,52,44,33,35,16,10,39,61,37,23,2,26,20,55,1,42,54,46,5,62,41,60,22,6,43,19,57,12,32,0,21,25,7,3,34,29,15,58,63
54,53,46,50,41,20,8,58,15,49,42,59,36,3,29,63,38,21,13,43,30,31,28,32,62,35,39,51,19,48,44,45,34,18,11,1,16,2,26,6,27,24,14,33,60,5,9,22,52,47,7,61,25,37,40,57,55,12,4,23,0,10,56,17
13,14,62,29,61,48,52,1,43,50,47,31,9,20,8,58,26,23,2,30,60,36,35,57,39,46,42,49,40,15,45,12,22,44,11,55,32,33,10,41,21,4,28,63,25,19,34,51,5,59,16,54,24,3,53,37,0,6,7,38,27,17,18,56
20,61,44,2,21,49,51,42,28,37,55,7,25,8,43,47,1,32,13,14,33,6,4,63,31,5,52,10,40,45,0,59,48,60,12,54,24,41,46,39,53,27,35,34,50,22,58,36,18,17,19,56,9,30,11,38,3,26,15,57,62,16,23,29
9,16,13,48,24,26,14,37,54,56,0,32,25,27,52,3,5,49,39,28,31,20,43,35,45,47,63,40,57,22,19,50,62,60,51,33,12,11,21,4,18,38,46,59,8,42,29,10,30,34,6,15,36,58,17,44,1,23,41,7,53,55,2,61
6,50,56,45,7,18,30,29,46,39,44,20,34,49,37,36,47,25,38,43,48,17,53,1,61,32,10,55,4,16,24,35,63,58,14,57,62,31,22,3,60,27,9,40,15,33,13,12,11,59,23,5,8,26,51,54,28,42,0,41,21,2,19,52
28,62,10,60,8,61,25,33,46,54,17,50,58,14,3,15,12,18,52,2,43,63,32,21,6,24,19,22,20,55,57,53,56,27,26,4,47,48,59,34,45,9,13,36,49,44,1,38,37,16,42,7,23,41,30,40,39,31,0,11,35,29,51,5
8,15,0,50,47,13,23,10,7,42,59,57,30,17,33,1,26,49,5,4,62,43,12,27,9,18,54,53,16,24,40,63,31,14,36,48,37,32,51,20,55,11,56,58,35,29,61,52,28,41,34,39,6,60,45,25,2,38,44,21,22,19,3,46
42,5,7,29,43,8,46,10,4,44,17,21,0,13,2,52,16,22,15,6,9,1,56,33,36,24,63,40,23,57,32,30,49,26,58,28,62,61,59,51,31,60,55,12,47,27,39,54,41,53,37,34,38,14,25,18,3,19,50,11,20,45,35,48
50,62,40,32,48,5,46,10,56,22,61,9,11,24,25,14,63,8,54,49,0,33,47,4,29,6,43,51,21,60,39,27,59,55,41,19,12,13,45,52,26,17,58,2,37,20,42,30,28,15,57,31,18,36,44,16,35,23,3,1,38,34,53,7
7,12,17,20,22,52,61,34,47,28,16,18,63,46,15,13,49,27,58,40,1,53,8,43,54,37,3,32,48,31,11,42,57,38,41,24,0,2,33,30,62,4,26,50,10,9,21,55,35,25,60,36,59,44,39,5,51,23,56,6,29,45,14,19
45,50,26,5,13,9,56,44,40,25,62,53,8,14,4,0,18,57,2,11,49,46,16,59,58,61,43,52,24,10,38,34,60,31,22,23,30,1,19,17,42,6,48,12,55,21,54,36,3,29,15,47,27,28,33,51,20,7,39,35,32,41,37,63
31,37,54,6,7,9,25,26,8,13,34,46,53,33,58,42,12,61,30,49,50,44,55,51,5,40,39,36,24,23,2,63,32,20,60,3,62,43,38,45,57,28,29,10,21,17,4,1,27,15,18,41,11,22,48,19,59,14,35,0,16,52,56,47
14,55,54,11,56,31,47,36,29,43,7,17,41,46,48,40,58,49,52,6,62,59,20,23,51,50,42,8,32,63,10,38,0,35,18,2,28,30,25,60,13,16,44,24,21,57,53,61,1,27,45,9,39,37,12,33,3,5,15,26,4,19,22,34
53,46,28,21,57,55,50,48,1,10,15,47,60,19,5,17,3,35,32,22,45,11,16,59,20,63,38,24,13,23,12,31,43,51,30,62,49,37,40,34,26,58,9,56,52,42,27,36,25,2,8,7,0,41,61,6,29,54,33,18,14,4,39,44
63,48,16,26,25,40,51,42,3,53,24,56,20,45,38,7,5,27,14,58,61,29,11,47,34,37,49,54,23,0,41,60,55,15,50,35,12,33,13,9,22,32,59,18,30,17,10,43,8,52,39,62,36,2,44,46,57,28,21,6,19,31,4,1
51,57,43,63,61,8,36,13,53,4,19,1,34,16,49,40,14,22,42,47,41,30,32,10,11,55,46,23,59,33,38,25,12,37,7,26,35,54,6,45,2,9,60,20,0,28,31,17,44,21,27,48,5,15,52,3,39,50,24,18,62,29,58,56
37,45,47,51,10,6,46,30,63,13,7,21,22,36,15,57,16,38,1,59,32,25,41,3,49,31,11,19,55,14,17,56,24,35,33,28,60,52,42,8,62,12,39,53,54,43,34,29,20,27,58,2,26,61,48,4,50,18,40,23,0,44,9,5
3,14,13,4,21,22,5,46,26,50,61,45,48,52,38,56,35,0,49,31,6,19,44,41,9,55,59,20,8,63,62,27,37,18,24,53,43,25,29,23,34,58,2,30,12,10,7,1,54,33,28,11,51,47,57,16,39,17,40,42,60,15,32,36
21,18,47,0,52,28,53,30,58,61,59,63,5,2,20,19,41,11,44,6,3,50,25,33,12,7,56,31,51,49,37,13,32,16,15,27,8,14,39,17,22,35,9,36,1,62,38,10,42,60,48,40,24,45,34,46,23,54,57,26,43,55,4,29
22,63,50,24,1,45,34,18,57,47,46,9,38,8,15,3,61,29,5,43,12,7,52,42,26,16,53,21,33,60,2,49,36,62,0,4,14,23,31,37,41,44,11,59,27,40,6,56,32,17,10,51,35,13,28,30,20,48,19,58,55,39,25,54
16,45,41,25,51,46,30,10,11,17,2,54,44,28,26,24,27,58,3,12,0,22,7,21,8,19,49,55,14,42,18,43,1,47,59,6,23,5,52,15,60,50,63,53,9,32,38,40,57,61,4,48,33,62,29,31,56,20,39,36,37,35,34,13
10,23,7,53,62,11,54,59,3,20,63,38,39,9,36,34,12,28,48,25,57,14,24,42,51,43,4,2,56,29,37,19,13,0,52,15,31,41,60,33,6,35,32,21,17,46,50,26,47,1,61,44,49,55,8,22,18,16,40,30,58,27,5,45
60,3,34,63,45,1,31,43,49,7,55,4,54,9,36,39,42,40,2,33,59,41,13,5,32,30,35,14,6,12,26,22,57,53,17,38,21,10,37,62,46,51,20,8,29,15,50,28,58,44,11,19,24,16,27,48,47,0,25,18,56,52,23,61
59,48,42,52,60,58,62,14,63,20,47,40,9,15,50,51,22,30,36,24,11,54,56,34,57,41,6,61,35,23,43,21,19,3,37,29,5,8,10,17,12,39,2,32,44,46,1,31,16,7,38,53,27,4,18,0,13,28,33,49,26,55,25,45
55,38,46,9,35,44,29,37,33,15,8,14,22,27,36,57,58,12,5,31,41,63,26,60,42,56,17,0,25,6,1,50,3,19,45,54,47,43,16,52,62,34,49,20,53,61,51,10,30,2,7,21,28,39,24,23,40,13,18,32,4,59,48,11
18,56,29,55,46,53,10,44,25,1,9,31,62,47,16,11,7,60,3,8,35,26,54,24,4,38,12,34,61,39,17,52,15,36,32,14,58,48,28,57,23,0,42,41,43,27,20,45,22,13,59,37,49,51,5,50,21,6,19,40,33,2,63,30
30,55,34,52,3,14,0,41,38,56,9,13,2,49,29,7,6,40,18,1,8,11,39,17,62,15,12,42,57,16,22,61,27,23,50,20,10,53,25,54,35,60,46,43,59,47,36,32,31,26,51,5,45,44,37,33,63,28,58,21,19,48,24,4
51,13,55,26,33,20,39,9,10,63,23,0,3,12,41,16,37,1,17,59,5,48,54,60,36,57,58,32,44,61,47,53,7,30,34,46,56,15,4,2,28,29,31,21,22,14,52,45,18,50,62,11,27,8,43,25,19,49,40,35,42,24,38,6
25,10,37,22,31,57,53,14,7,4,2,56,28,51,62,39,18,15,23,38,32,46,50,59,1,41,36,45,33,6,5,44,43,54,13,48,11,21,24,9,47,12,55,49,61,30,27,40,34,19,58,35,29,17,52,60,42,26,16,8,0,63,3,20
59,23,60,10,7,53,54,19,27,63,48,12,30,5,31,0,22,32,36,57,3,29,58,24,18,26,44,33,35,61,11,37,41,51,17,34,13,38,50,62,21,14,46,6,9,55,49,2,20,4,42,8,52,25,47,56,15,16,39,43,1,28,40,45
43,25,4,16,2,24,27,56,44,46,7,20,15,52,29,36,22,31,21,40,35,58,8,48,42,30,17,45,13,62,54,61,23,41,47,10,26,63,60,0,19,11,49,12,14,34,5,55,39,1,32,37,53,57,51,18,59,38,6,33,3,9,50,28
32,16,13,11,45,24,10,20,51,61,22,2,55,48,59,18,27,42,17,23,29,49,52,14,37,25,33,28,57,8,19,38,36,53,43,15,30,6,1,62,39,47,4,34,40,58,56,46,54,9,44,50,26,21,5,41,3,63,31,12,60,7,0,35
34,15,7,11,54,0,49,50,39,35,42,55,9,21,38,60,61,45,51,57,22,32,25,27,5,2,20,24,29,16,4,18,62,36,28,46,17,12,41,59,14,6,40,56,13,58,63,3,31,26,30,37,53,19,43,8,52,1,33,10,23,44,47,48
20,19,17,28,41,47,21,13,62,37,10,24,3,61,6,33,2,1,27,46,16,51,44,32,15,39,18,59,40,25,48,11,5,9,8,56,42,38,14,35,49,0,12,30,7,50,26,54,4,63,52,58,29,55,23,34,43,53,57,31,36,60,22,45
7,41,17,56,36,26,33,55,47,58,24,53,12,4,10,16,42,20,18,29,27,63,32,5,40,2,62,8,11,51,48,3,38,25,49,19,50,23,0,54,15,39,37,59,22,6,9,60,34,45,57,13,28,14,43,30,52,35,61,21,31,46,44,1
44,42,36,12,10,61,19,17,2,56,11,51,50,54,37,41,7,29,48,43,24,31,27,13,1,59,55,32,3,9,62,45,39,34,14,52,16,46,30,8,15,0,22,20,40,25,35,53,18,21,33,57,4,49,58,63,23,28,38,5,47,26,6,60
11,9,61,31,22,37,39,33,10,53,55,4,32,1,3,46,8,14,35,6,45,27,59,5,15,29,56,42,2,0,25,62,12,52,23,60,30,20,19,18,16,63,40,34,13,43,28,24,48,54,58,49,36,44,47,50,21,26,51,41,17,7,38,57
15,3,49,37,24,39,55,52,22,63,4,30,8,10,53,14,26,60,44,29,36,59,41,17,40,43,47,11,25,54,13,48,28,32,46,16,0,9,5,7,20,42,38,27,45,12,35,51,21,58,61,31,57,1,18,19,62,33,56,50,6,34,2,23
41,5,1,52,51,16,44,23,60,36,0,25,55,37,42,26,50,61,59,46,39,9,11,56,12,27,14,17,34,62,15,28,6,54,20,58,63,40,10,13,8,53,4,48,24,7,32,38,57,31,33,21,19,45,35,3,47,43,22,2,29,49,30,18
35,26,12,0,44,27,62,24,18,16,7,55,3,48,14,63,30,38,29,9,23,2,40,1,21,32,46,13,19,58,45,37,52,50,8,60,5,59,53,28,10,39,15,42,47,61,6,25,22,36,4,11,20,41,56,33,31,57,17,34,49,54,43,51
20,23,5,54,53,18,43,28,51,60,45,35,12,48,22,44,49,11,2,33,32,40,55,29,38,46,31,59,37,63,21,41,6,14,4,1,27,42,13,30,8,0,16,62,15,17,47,56,10,50,61,7,25,24,26,9,52,58,3,36,39,57,34,19
27,51,33,7,12,14,9,5,56,23,0,20,62,15,57,42,61,6,63,22,43,52,8,60,50,21,55,1,18,48,45,25,16,31,4,2,36,30,37,29,32,28,40,39,26,19,13,17,59,38,41,47,11,49,54,44,3,46,35,53,34,10,58,24
61,9,18,50,23,3,21,39,6,33,60,15,29,16,8,12,22,42,14,46,10,63,56,26,49,20,51,48,44,5,24,2,58,62,11,55,27,19,7,40,34,25,30,31,32,0,41,53,17,4,57,45,36,52,59,54,43,1,35,28,47,13,37,38
40,24,22,16,32,15,7,25,43,14,49,12,34,48,17,8,33,45,2,21,30,54,36,35,27,46,11,38,10,29,37,41,5,9,6,61,47,39,60,18,58,3,20,55,59,0,26,28,44,56,50,57,42,53,13,52,19,1,31,62,51,4,63,23
12,53,10,3,47,46,15,16,9,26,61,7,54,0,38,22,62,18,51,31,29,42,58,4,63,57,50,30,2,39,28,37,27,52,48,23,43,11,55,59,19,8,36,13,49,20,44,40,24,17,6,25,41,35,21,45,5,32,1,34,14,56,60,33
53,0,28,51,14,63,49,27,52,32,25,23,24,39,50,4,26,7,33,17,43,42,21,31,29,48,44,18,46,41,36,10,58,2,34,55,8,3,61,1,59,54,6,30,13,9,38,60,57,62,5,11,16,47,20,22,40,37,45,19,15,56,35,12
50,52,1,35,7,36,60,49,29,18,40,28,58,62,13,31,45,48,30,59,3,17,55,0,20,23,16,41,10,4,47,9,14,15,22,25,46,32,8,38,33,39,44,5,21,63,61,34,51,12,27,57,56,6,11,24,43,42,53,26,2,19,54,37
23,34,17,20,13,41,24,54,30,5,18,60,8,49,48,63,55,21,39,0,16,35,11,61,53,32,15,36,22,51,44,40,33,45,58,42,46,9,4,28,3,38,6,59,57,19,14,62,25,12,1,50,27,26,52,10,7,43,2,47,56,29,31,37
31,16,11,37,43,58,40,26,48,29,34,59,2,61,38,21,12,50,9,24,54,27,55,25,32,42,0,30,52,62,47,49,6,18,10,8,39,63,17,1,41,46,13,5,4,28,19,7,57,20,23,35,60,36,56,22,53,14,15,3,44,51,33,45
3,18,46,13,48,58,35,37,17,52,23,45,40,41,16,50,34,21,55,61,12,29,63,0,47,24,5,43,30,19,1,10,22,14,4,20,38,60,15,54,9,26,7,2,42,6,56,27,25,8,11,59,31,44,57,51,32,36,53,39,28,33,49,62
3,17,60,56,29,49,36,42,39,8,41,53,33,10,26,46,30,63,0,55,20,44,50,37,14,23,22,7,27,6,40,12,11,52,24,31,51,15,1,28,35,2,58,9,32,43,25,18,62,47,38,59,19,45,4,16,48,5,61,57,21,13,34,54
16,29,8,37,25,6,32,15,50,4,19,1,63,7,10,41,55,61,56,17,26,53,22,27,58,51,36,13,45,38,11,43,44,24,5,39,35,46,33,31,20,18,23,21,30,34,42,14,52,57,0,2,47,40,28,60,12,62,48,3,49,54,59,9
12,45,29,2,47,9,53,32,46,49,58,6,21,59,5,24,63,38,39,17,61,31,57,52,16,18,7,51,19,41,34,8,1,37,20,4,30,56,35,15,13,10,54,44,28,27,26,48,23,60,0,50,3,33,11,25,43,62,40,14,22,55,36,42
2,24,45,58,59,19,54,0,43,6,8,56,4,5,27,26,63,60,33,32,22,23,41,30,51,20,38,10,40,13,36,11,25,1,61,15,57,47,37,9,21,53,44,55,48,18,42,46,7,52,62,3,16,28,35,14,34,12,17,49,39,31,29,50
52,16,15,13,37,57,61,54,11,18,26,32,29,12,17,30,31,38,8,1,49,27,20,7,36,44,33,25,51,46,47,28,2,22,23,9,35,10,59,24,4,14,19,43,0,40,58,53,55,45,3,63,41,39,5,60,50,48,42,62,34,56,6,21
46,33,34,57,54,47,56,19,25,17,62,39,61,63,4,9,42,30,52,43,28,29,27,40,36,48,20,16,50,37,14,41,60,22,0,21,1,2,6,10,51,31,13,5,49,55,35,24,38,32,23,18,11,45,7,44,59,53,3,26,8,58,15,12
47,10,43,31,22,3,5,58,12,44,56,48,14,54,16,34,63,55,21,8,18,9,0,40,20,4,17,41,61,38,51,37,23,11,15,53,28,33,52,6,26,35,1,13,24,19,36,45,32,62,49,39,7,60,59,27,2,42,29,25,46,50,57,30
32,12,20,48,54,56,58,26,17,24,52,18,0,38,1,23,3,16,59,7,30,19,51,37,45,39,2,34,41,31,22,53,50,55,44,49,28,35,43,5,4,6,11,63,46,27,60,33,21,29,47,14,42,13,62,15,9,40,61,8,10,36,57,25
35,25,17,20,62,15,24,50,40,1,23,51,33,5,16,45,14,34,55,18,8,27,11,48,31,29,2,13,53,10,0,38,57,32,61,44,49,56,43,4,26,36,37,21,46,52,41,22,6,28,3,39,60,58,7,30,59,9,12,54,63,19,42,47
26,17,1,35,18,5,48,59,12,3,19,55,52,62,24,8,54,38,42,31,46,40,60,30,20,56,28,61,44,57,37,43,36,34,23,13,32,51,53,49,63,11,2,58,4,29,41,14,7,15,50,45,47,27,22,9,16,0,39,25,10,6,33,21
